#
#r'(2)
540.0    0.0
545.0    0.1
550.0    4.0
555.0   21.0
560.0   41.5
565.0   57.5
570.0   73.5
575.0   82.5
580.0   86.5
585.0   88.0
590.0   89.5
595.0   88.5
600.0   88.0
605.0   89.0
610.0   91.5
615.0   92.0
620.0   88.5
625.0   89.0
630.0   93.0
635.0   93.0
640.0   93.5
645.0   92.5
650.0   92.0
655.0   92.5
660.0   93.0
665.0   92.0
670.0   90.0
675.0   87.0
680.0   84.5
685.0   88.0
690.0   93.0
695.0   79.0
700.0   25.0
705.0    6.0
710.0    2.5
715.0    1.5
720.0    1.0
725.0    0.2
730.0    0.0
