#
891.9   0.0
892.2   0.0
892.6   0.0
892.9   0.3
893.3   0.3
893.6   0.3
894.0   0.3
894.3   0.4
894.7   0.4
895.0   0.3
895.4   0.4
895.7   0.4
896.0   0.4
896.4   0.4
896.7   0.4
897.1   0.4
897.4   0.4
897.8   0.4
898.1   0.4
898.5   0.4
898.8   0.5
899.2   0.5
899.5   0.5
899.9   0.5
900.2   0.5
900.5   0.6
900.9   0.6
901.2   0.6
901.6   0.6
901.9   0.7
902.3   0.8
902.6   0.8
903.0   0.9
903.3   0.9
903.7   1.0
904.0   1.1
904.3   1.2
904.7   1.3
905.0   1.4
905.4   1.5
905.7   1.7
906.1   2.0
906.4   2.3
906.8   2.6
907.1   3.0
907.5   3.4
907.8   4.1
908.1   5.0
908.5   6.2
908.8   7.3
909.2   8.7
909.5   10.6
909.9   12.8
910.2   15.0
910.6   17.0
910.9   19.5
911.3   22.3
911.6   26.2
912.0   31.4
912.3   38.2
912.6   47.1
913.0   55.3
913.3   63.2
913.7   70.1
914.0   75.2
914.4   77.8
914.7   79.3
915.1   81.2
915.4   82.5
915.8   84.1
916.1   85.1
916.4   86.1
916.8   87.2
917.1   88.0
917.5   88.9
917.8   89.5
918.2   90.2
918.5   90.6
918.9   91.0
919.2   91.3
919.6   91.5
919.9   91.6
920.3   91.7
920.6   91.7
920.9   91.6
921.3   91.5
921.6   91.3
922.0   91.0
922.3   90.7
922.7   90.3
923.0   90.0
923.4   89.4
923.7   89.0
924.1   88.4
924.4   87.9
924.7   87.4
925.1   86.6
925.4   86.1
925.8   85.3
926.1   84.7
926.5   83.8
926.8   83.2
927.2   82.2
927.5   81.5
927.9   80.4
928.2   79.6
928.5   78.7
928.9   77.4
929.2   76.3
929.6   74.8
929.9   73.5
930.3   72.3
930.6   67.7
931.0   61.5
931.3   52.7
931.7   42.7
932.0   34.1
932.4   27.0
932.7   22.2
933.0   19.1
933.4   16.8
933.7   14.5
934.1   12.5
934.4   10.7
934.8   9.0
935.1   7.3
935.5   5.8
935.8   4.5
936.2   3.7
936.5   3.0
936.8   2.7
937.2   2.4
937.5   2.2
937.9   2.0
938.2   1.8
938.6   1.6
938.9   1.4
939.3   1.2
939.6   1.1
940.0   0.9
940.3   0.8
940.7   0.8
941.0   0.7
941.3   0.7
941.7   0.7
942.0   0.7
942.4   0.6
942.7   0.6
943.1   0.5
943.4   0.5
943.8   0.4
944.1   0.4
944.5   0.4
944.8   0.4
945.1   0.4
945.5   0.4
945.8   0.4
946.2   0.4
946.5   0.4
946.9   0.0
947.2   0.0
947.6   0.0
