646.0   0.0
646.2   0.0
646.4   0.0
646.6   0.1
646.8   0.1
647.0   0.1
647.2   0.1
647.4   0.1
647.6   0.1
647.8   0.2
648.0   0.2
648.2   0.2
648.4   0.3
648.6   0.3
648.8   0.4
649.0   0.5
649.2   0.6
649.4   0.7
649.6   0.8
649.8   1.0
650.0   1.3
650.2   1.6
650.4   2.0
650.6   2.6
650.8   3.3
651.0   4.3
651.2   5.6
651.4   7.2
651.6   9.4
651.8   12.1
652.0   15.5
652.2   19.4
652.4   24.1
652.6   29.0
652.8   34.7
653.0   40.6
653.2   46.8
653.4   52.8
653.6   58.6
653.8   64.0
654.0   68.8
654.2   73.1
654.4   76.6
654.6   79.6
654.8   81.8
655.0   83.5
655.2   84.6
655.4   85.5
655.6   86.1
655.8   86.5
656.0   86.7
656.2   86.9
656.4   87.0
656.6   87.1
656.8   87.2
657.0   87.3
657.2   87.3
657.4   87.3
657.6   87.1
657.8   86.8
658.0   86.2
658.2   85.3
658.4   83.8
658.6   81.9
658.8   79.4
659.0   76.1
659.2   72.3
659.4   67.9
659.6   62.7
659.8   57.2
660.0   51.3
660.2   45.3
660.4   39.4
660.6   33.8
660.8   28.5
661.0   23.6
661.2   19.2
661.4   15.5
661.6   12.4
661.8   9.8
662.0   7.8
662.2   6.1
662.4   4.7
662.6   3.7
662.8   2.9
663.0   2.3
663.2   1.8
663.4   1.5
663.6   1.2
663.8   0.9
664.0   0.8
664.2   0.6
664.4   0.5
664.6   0.4
664.8   0.4
665.0   0.3
665.2   0.3
665.4   0.2
665.6   0.2
665.8   0.2
666.0   0.1
666.2   0.1
666.4   0.1
666.6   0.0
666.8   0.0
667.0   0.0
