 101_324         9:55:57   -0:23:14 12.996 10.272  9.283  9.004  8.858  2.724  0.989  1.268  1.414  0.279  0.425
 101_262         9:56:08   -0:29:48 16.164 14.614 14.021 13.872 13.806  1.550  0.593  0.742  0.809  0.149  0.215
 101_408         9:56:08   -0:12:40 18.336 15.337 14.307 13.946 13.748  2.999  1.030  1.391  1.589  0.361  0.559
 101_326         9:56:08   -0:27:08 16.665 15.211 14.676 14.538 14.480  1.453  0.535  0.673  0.732  0.138  0.196
 101_410         9:56:09   -0:14:02 14.885 13.832 13.488 13.399 13.370  1.053  0.343  0.433  0.462  0.089  0.118
 101_327         9:56:09   -0:25:50 16.680 13.968 12.985 12.653 12.472  2.712  0.983  1.315  1.495  0.333  0.513
 101_413         9:56:14   -0:11:56 15.142 13.013 12.211 11.954 11.821  2.128  0.802  1.059  1.192  0.257  0.390
 101_268         9:56:19   -0:31:55 18.163 15.117 13.740 12.780 12.232  3.046  1.378  2.338  2.886  0.960  1.508
 101_330         9:56:21   -0:27:19 15.030 13.926 13.550 13.449 13.413  1.104  0.376  0.477  0.513  0.101  0.137
 101_415         9:56:23   -0:16:52 16.591 15.462 15.086 14.973 14.930  1.129  0.376  0.489  0.532  0.113  0.157
 101_270         9:56:27   -0:35:43 15.117 13.901 13.550 13.480 13.463  1.216  0.352  0.422  0.438  0.070  0.087
 101_278         9:56:55   -0:29:38 18.114 15.957 15.094 14.787 14.623  2.157  0.863  1.170  1.334  0.307  0.471
 101_L3          9:56:55   -0:30:27 17.284 16.190 15.751 15.594 15.523  1.094  0.439  0.596  0.667  0.157  0.228
 101_281         9:57:05   -0:31:38 13.628 11.910 11.287 11.113 11.032  1.718  0.623  0.796  0.878  0.174  0.255
 101_L4          9:57:08   -0:31:28 18.228 16.588 15.985 16.155 16.287  1.640  0.603  0.433  0.301 -0.169 -0.301
 101_L5          9:57:11   -0:31:37 17.455 16.156 15.733 15.664 15.648  1.299  0.423  0.492  0.508  0.069  0.085
 101_421         9:57:16   -0:17:16 14.441 13.344 13.042 12.981 12.971  1.097  0.302  0.362  0.373  0.060  0.071
 101_338         9:57:18   -0:20:59 15.196 14.023 13.587 13.484 13.447  1.173  0.436  0.539  0.576  0.103  0.141
 101_339         9:57:18   -0:25:00 16.636 14.805 14.142 13.982 13.910  1.831  0.663  0.823  0.895  0.160  0.233
 101_424         9:57:20   -0:16:26 16.883 15.366 14.794 14.607 14.518  1.517  0.572  0.759  0.848  0.187  0.276
 101_427         9:57:26   -0:17:16 16.878 15.295 14.680 14.548 14.493  1.583  0.615  0.747  0.802  0.132  0.187
 101_341         9:57:30   -0:21:52 15.765 14.544 14.170 14.097 14.079  1.221  0.374  0.447  0.465  0.073  0.091
 101_342         9:57:31   -0:21:49 16.783 15.732 15.407 15.226 15.141  1.050  0.325  0.506  0.592  0.181  0.266
 101_343         9:57:31   -0:22:54 16.993 15.723 15.317 15.216 15.180  1.270  0.406  0.508  0.544  0.101  0.137
 101_429         9:57:32   -0:18:17 16.144 13.925 13.126 12.840 12.689  2.219  0.799  1.084  1.235  0.285  0.436
 101_431         9:57:37   -0:17:51 16.980 14.262 13.183 12.720 12.458  2.719  1.078  1.542  1.804  0.464  0.726
 101_L6          9:57:39   -0:17:52 18.168 16.775 16.259 15.917 15.732  1.393  0.517  0.858  1.044  0.341  0.527
 101_207         9:57:53   -0:47:35 13.620 12.587 12.277 12.193 12.168  1.032  0.311  0.394  0.420  0.084  0.109
 101_363         9:58:19   -0:25:23 11.218  9.900  9.856  9.938 10.016  1.318  0.044 -0.038 -0.116 -0.082 -0.160
 GD_108         10:00:47   -7:33:31 13.161 13.321 13.776 14.126 14.370 -0.160 -0.456 -0.805 -1.050 -0.350 -0.594
 G162_66        10:33:43  -11:40:39 12.565 12.800 13.203 13.571 13.827 -0.234 -0.403 -0.771 -1.027 -0.368 -0.624
 G44_27         10:36:02    5:07:11 16.046 13.404 11.969 10.552  9.943  2.641  1.435  2.852  3.462  1.416  2.026
 PG1034+001     10:37:04   -0:08:20 12.285 12.904 13.517 13.946 14.240 -0.618 -0.613 -1.042 -1.336 -0.429 -0.723
 G163_6         10:42:55    2:47:22 18.289 15.454 14.057 12.839 12.256  2.835  1.398  2.615  3.198  1.218  1.801
 PG1047+003     10:50:03   -0:00:32 12.785 13.192 13.726 14.115 14.384 -0.407 -0.535 -0.923 -1.192 -0.389 -0.658
 PG1047+003A    10:50:06   -0:01:08 15.149 13.777 13.285 13.105 13.020  1.372  0.492  0.672  0.757  0.180  0.265
 PG1047+003B    10:50:09   -0:02:00 16.389 15.011 14.528 14.395 14.338  1.377  0.483  0.617  0.673  0.134  0.190
 PG1047+003C    10:50:18   -0:00:23 13.787 12.673 12.266 12.145 12.096  1.114  0.407  0.528  0.577  0.121  0.169
 G44_40         10:50:54    6:48:57 15.290 12.476 10.979  9.504  8.886  2.814  1.496  2.971  3.589  1.475  2.093
 102_620        10:55:06   -0:48:19 13.103 10.555  9.648  9.365  9.215  2.548  0.907  1.191  1.340  0.284  0.433
 G45_20         10:56:38    7:02:23 17.274 14.526 12.620 10.297  9.041  2.748  1.906  4.229  5.485  2.324  3.579
 102_1081       10:57:04   -0:13:10 11.647 10.155  9.688  9.591  9.558  1.492  0.467  0.564  0.597  0.096  0.129
 G163_27        10:57:35   -7:31:23 14.763 14.379 14.307 14.331 14.373  0.384  0.072  0.048  0.006 -0.024 -0.066
 G163_50        11:08:00   -5:09:26 13.149 12.959 13.152 13.452 13.666  0.191 -0.193 -0.494 -0.708 -0.301 -0.514
 G163_51        11:08:07   -5:13:47 16.134 13.299 11.948 10.765 10.187  2.835  1.351  2.534  3.112  1.183  1.761
 G10_50         11:47:44    0:48:55 14.973 12.014 10.405  8.782  8.148  2.959  1.610  3.232  3.866  1.622  2.257
 103_302        11:56:06   -0:47:54 11.010  9.947  9.791  9.788  9.814  1.063  0.156  0.159  0.133  0.002 -0.023
 103_626        11:56:46   -0:21:54 13.009 11.947 11.744 11.705 11.708  1.061  0.204  0.242  0.239  0.039  0.036
 G12_43         12:33:20    9:01:08 16.018 13.381 11.672  9.671  8.700  2.637  1.708  3.710  4.680  2.002  2.972
 104_306        12:41:04   -0:37:11 13.581 10.142  8.700  8.183  7.888  3.439  1.442  1.958  2.253  0.517  0.812
 104_423        12:41:36   -0:31:15 17.044 15.835 15.403 15.085 14.914  1.209  0.432  0.749  0.920  0.318  0.489
 104_428        12:41:41   -0:26:27 15.234 13.062 12.257 12.000 11.867  2.172  0.804  1.061  1.194  0.257  0.390
 104_L1         12:41:44   -0:22:43 16.069 14.841 14.409 14.283 14.231  1.228  0.432  0.558  0.610  0.127  0.179
 104_430        12:41:50   -0:25:52 15.424 14.103 13.649 13.523 13.471  1.321  0.455  0.580  0.632  0.126  0.177
 104_325        12:42:03   -0:41:36 17.060 15.850 15.351 15.280 15.263  1.210  0.499  0.570  0.587  0.071  0.088
 104_330        12:42:12   -0:40:40 16.610 15.509 15.115 14.981 14.925  1.101  0.394  0.527  0.584  0.134  0.190
 104_440        12:42:14   -0:24:48 16.067 15.240 15.008 14.928 14.904  0.827  0.232  0.313  0.336  0.081  0.104
 104_237        12:42:17   -0:51:18 18.291 15.884 14.972 14.586 14.373  2.407  0.912  1.298  1.511  0.385  0.599
 104_L2         12:42:20   -0:35:13 17.195 16.292 15.840 15.753 15.726  0.903  0.452  0.539  0.566  0.087  0.114
 104_443        12:42:20   -0:25:22 18.904 15.997 14.830 14.297 13.993  2.906  1.168  1.700  2.005  0.532  0.837
 104_444        12:42:21   -0:32:29 14.687 13.644 13.336 13.242 13.210  1.043  0.308  0.402  0.434  0.094  0.126
 104_335        12:42:22   -0:33:09 13.233 11.893 11.470 11.373 11.339  1.340  0.423  0.520  0.554  0.097  0.131
 104_334        12:42:21   -0:40:28 14.702 13.654 13.340 13.246 13.214  1.048  0.314  0.408  0.440  0.094  0.126
 104_239        12:42:23   -0:46:32 17.497 14.575 13.382 12.823 12.502  2.922  1.194  1.753  2.074  0.559  0.880
 104_336        12:42:25   -0:39:58 16.572 14.749 14.107 13.942 13.867  1.823  0.642  0.806  0.882  0.165  0.241
 104_338        12:42:31   -0:38:32 17.297 16.270 15.879 15.745 15.688  1.027  0.391  0.525  0.582  0.135  0.191
 104_339        12:42:34   -0:41:39 17.923 15.805 15.161 15.025 14.967  2.118  0.644  0.780  0.838  0.137  0.195
 104_244        12:42:35   -0:45:47 17.152 16.221 15.832 15.583 15.454  0.930  0.389  0.639  0.767  0.249  0.378
 104_455        12:42:52   -0:24:19 16.417 15.310 14.930 14.810 14.763  1.107  0.380  0.500  0.548  0.120  0.168
 104_456        12:42:54   -0:32:06 13.917 12.590 12.167 12.067 12.031  1.326  0.423  0.523  0.559  0.100  0.136
 104_457        12:42:54   -0:28:49 18.210 16.350 15.789 15.539 15.410  1.860  0.561  0.811  0.940  0.250  0.379
 104_460        12:43:03   -0:28:21 16.342 13.487 12.365 11.916 11.663  2.855  1.121  1.570  1.823  0.449  0.702
 104_461        12:43:07   -0:32:21 10.950  9.852  9.582  9.528  9.521  1.099  0.270  0.324  0.331  0.054  0.061
 104_350        12:43:15   -0:33:21 15.259 13.891 13.414 13.298 13.253  1.368  0.477  0.593  0.638  0.116  0.161
 104_470        12:43:22   -0:29:56 15.879 14.600 14.061 13.942 13.895  1.279  0.539  0.657  0.705  0.119  0.166
 104_364        12:43:47   -0:34:30 16.975 16.016 15.615 15.455 15.383  0.959  0.401  0.560  0.632  0.159  0.231
 104_366        12:43:54   -0:34:52 15.000 13.275 12.592 12.367 12.254  1.725  0.684  0.908  1.021  0.225  0.338
 104_479        12:43:56   -0:32:51 18.747 16.679 15.574 15.209 15.009  2.069  1.105  1.469  1.670  0.365  0.565
 104_367        12:43:59   -0:33:36 17.048 16.082 15.641 15.581 15.570  0.966  0.441  0.501  0.512  0.060  0.071
 104_484        12:44:20   -0:30:57 17.010 14.859 14.014 13.768 13.641  2.150  0.845  1.091  1.218  0.246  0.373
 104_485        12:44:24   -0:30:16 17.187 15.366 14.716 14.468 14.340  1.820  0.650  0.898  1.026  0.248  0.376
 104_490        12:44:33   -0:25:53 13.958 12.752 12.420 12.344 12.324  1.206  0.332  0.408  0.428  0.076  0.096
 104_598        12:45:17   -0:16:37 14.567 11.978 11.047 10.742 10.579  2.589  0.931  1.236  1.399  0.305  0.468
 G14_55         13:28:22   -2:21:28 14.788 12.051 10.715  9.492  8.908  2.737  1.336  2.559  3.142  1.223  1.807
 PG1323-086     13:25:39   -8:49:16 13.483 13.283 13.660 13.966 14.184  0.200 -0.377 -0.683 -0.901 -0.306 -0.524
 PG1323-086A    13:25:49   -8:50:22 14.805 13.691 13.508 13.491 13.508  1.114  0.183  0.200  0.183  0.017  0.001
 PG1323-086C    13:25:50   -8:48:37 15.757 14.279 13.767 13.641 13.589  1.478  0.512  0.638  0.690  0.126  0.177
 PG1323-086B    13:25:50   -8:51:53 15.218 13.712 13.143 12.974 12.896  1.506  0.569  0.738  0.816  0.169  0.247
 PG1323-086D    13:26:05   -8:50:34 13.436 12.289 11.902 11.804 11.770  1.147  0.386  0.485  0.519  0.098  0.133
 105_505        13:35:25   -0:23:38 13.767 10.946  9.683  9.069  8.714  2.821  1.263  1.877  2.232  0.614  0.969
 105_437        13:37:17   -0:37:56 13.786 12.554 12.523 12.613 12.696  1.232  0.030 -0.059 -0.142 -0.090 -0.173
 105_815        13:40:04   -0:02:10 12.362 11.549 11.374 11.319 11.312  0.813  0.174  0.229  0.237  0.055  0.063
 +2_2711        13:42:21    1:30:17 10.332 10.154 10.558 10.881 11.109  0.178 -0.404 -0.727 -0.955 -0.323 -0.551
 121968         13:58:52   -2:55:12  9.917 10.030 10.455 10.781 11.011 -0.113 -0.425 -0.751 -0.981 -0.326 -0.556
 PG1407-013     14:10:26   -1:30:13 13.081 13.485 13.987 14.358 14.616 -0.404 -0.502 -0.873 -1.131 -0.371 -0.629
 106_1024       14:40:07    0:01:45 12.922 11.665 11.546 11.585 11.636  1.257  0.119  0.080  0.029 -0.039 -0.090
 106_700        14:40:52   -0:23:36 13.751 10.428  9.228  8.829  8.608  3.323  1.200  1.598  1.819  0.398  0.619
 PG1514+034     15:17:14    3:10:27 13.694 13.872 14.111 14.218 14.311 -0.178 -0.239 -0.346 -0.439 -0.107 -0.200
 PG1525-071     15:28:11   -7:16:27 14.378 14.822 15.260 15.564 15.779 -0.444 -0.438 -0.741 -0.957 -0.303 -0.519
 PG1525-071D    15:28:12   -7:16:33 18.058 16.497 16.135 16.026 15.985  1.561  0.362  0.471  0.512  0.109  0.150
 PG1525-071A    15:28:13   -7:15:54 15.308 13.813 13.248 13.062 12.972  1.495  0.565  0.751  0.841  0.187  0.276
 PG1525-071B    15:28:14   -7:16:08 18.018 16.692 16.155 16.027 15.973  1.326  0.536  0.665  0.718  0.129  0.182
 PG1525-071C    15:28:16   -7:14:21 16.730 14.031 13.097 12.824 12.681  2.699  0.934  1.207  1.350  0.273  0.416
 PG1528+062B    15:30:40    6:01:11 13.348 12.201 11.808 11.701 11.661  1.147  0.393  0.500  0.540  0.107  0.147
 PG1528+062A    15:30:49    6:01:24 17.529 15.898 15.256 15.105 15.038  1.631  0.642  0.793  0.860  0.151  0.219
 PG1528+062     15:30:50    6:00:56 14.140 14.506 15.000 15.409 15.690 -0.366 -0.495 -0.903 -1.184 -0.408 -0.689
 PG1528+062C    15:30:56    6:00:07 14.960 13.718 13.271 13.168 13.131  1.242  0.446  0.549  0.587  0.103  0.141
 PG1530+057A    15:33:10    5:33:45 15.767 14.055 13.415 13.241 13.160  1.711  0.640  0.814  0.896  0.174  0.255
 PG1530+057     15:33:11    5:32:27 14.227 14.176 14.247 14.442 14.590  0.051 -0.071 -0.266 -0.414 -0.195 -0.343
 PG1530+057B    15:33:18    5:33:48 14.728 13.139 12.587 12.448 12.389  1.589  0.552  0.691  0.750  0.138  0.198
 107_970        15:37:25    0:18:34 15.268 11.713 10.267  8.978  8.385  3.555  1.446  2.735  3.327  1.289  1.882
 107_568        15:37:53   -0:17:18 15.907 13.577 12.601 12.248 12.055  2.330  0.976  1.330  1.523  0.353  0.546
 107_1006       15:38:34    0:14:22 13.546 12.021 11.447 11.264 11.177  1.525  0.574  0.757  0.844  0.183  0.269
 107_720        15:38:37   -0:02:24 14.598 13.336 12.937 12.820 12.773  1.261  0.399  0.517  0.563  0.118  0.164
 107_456        15:38:43   -0:19:47 15.268 13.315 12.578 12.339 12.218  1.953  0.737  0.975  1.097  0.238  0.360
 107_457        15:38:46   -0:20:15 16.857 15.234 14.632 14.402 14.286  1.623  0.602  0.831  0.947  0.230  0.346
 107_351        15:38:46   -0:32:06 13.670 12.537 12.177 12.056 12.007  1.133  0.360  0.481  0.529  0.121  0.169
 107_592        15:38:51   -0:17:10 15.509 12.465 11.311 10.907 10.682  3.044  1.154  1.558  1.783  0.404  0.629
 107_458        15:38:50   -0:24:27 15.017 12.236 11.191 10.831 10.634  2.781  1.045  1.405  1.602  0.360  0.557
 107_459        15:38:51   -0:22:31 14.397 12.668 11.953 11.676 11.531  1.729  0.715  0.992  1.137  0.277  0.422
 107_212        15:38:57   -0:45:30 14.972 13.645 13.158 12.986 12.905  1.326  0.487  0.660  0.741  0.173  0.253
 107_215        15:38:57   -0:43:06 17.017 15.990 16.100 16.795 17.255  1.027 -0.109 -0.805 -1.265 -0.696 -1.155
 107_213        15:38:57   -0:44:14 16.091 14.591 13.979 13.710 13.570  1.500  0.612  0.881  1.021  0.269  0.409
 107_357        15:39:05   -0:39:11 15.851 14.676 14.197 14.015 13.928  1.174  0.479  0.661  0.748  0.183  0.269
 107_599        15:39:09   -0:14:28 16.421 14.946 14.443 14.244 14.147  1.475  0.503  0.702  0.799  0.199  0.296
 107_359        15:39:09   -0:35:31 13.971 13.002 12.623 12.479 12.417  0.969  0.379  0.522  0.585  0.143  0.206
 107_600        15:39:11   -0:15:49 16.253 15.046 14.748 14.624 14.574  1.208  0.298  0.422  0.472  0.124  0.174
 107_601        15:39:14   -0:13:26 18.202 15.317 14.064 13.476 13.136  2.886  1.253  1.841  2.180  0.588  0.928
 107_602        15:39:19   -0:15:29 14.498 12.551 11.740 11.450 11.296  1.947  0.811  1.101  1.255  0.290  0.444
 107_612        15:39:35   -0:15:06 16.186 14.638 13.927 13.638 13.484  1.548  0.711  1.000  1.154  0.289  0.443
 107_611        15:39:36   -0:12:36 16.475 14.707 14.003 13.795 13.692  1.768  0.705  0.913  1.015  0.208  0.311
 107_614        15:39:42   -0:13:10 15.340 14.154 13.731 13.599 13.543  1.186  0.423  0.556  0.611  0.133  0.188
 107_626        15:40:06   -0:17:28 16.053 13.908 13.088 12.802 12.650  2.145  0.820  1.106  1.258  0.286  0.438
 107_627        15:40:08   -0:17:22 15.117 13.665 13.077 12.862 12.755  1.452  0.588  0.803  0.910  0.215  0.322
 107_484        15:40:17   -0:21:13 14.805 11.884 10.815 10.479 10.297  2.922  1.069  1.404  1.586  0.335  0.517
 107_636        15:40:41   -0:14:54 16.481 15.174 14.615 14.389 14.276  1.307  0.559  0.784  0.898  0.226  0.339
 107_639        15:40:45   -0:17:11 15.540 14.435 13.993 13.827 13.751  1.104  0.442  0.608  0.684  0.166  0.242
 107_640        15:40:50   -0:16:48 16.620 15.353 14.790 14.524 14.386  1.267  0.563  0.829  0.967  0.266  0.405
 G153_41        16:17:55  -15:35:52 12.764 13.187 13.632 14.013 14.277 -0.424 -0.445 -0.826 -1.090 -0.381 -0.645
 G138_25        16:25:14   15:41:15 17.073 14.188 12.928 12.378 12.062  2.886  1.260  1.810  2.126  0.550  0.866
 -12_4523       16:30:18  -12:39:08 13.612 10.827  9.411  8.033  7.429  2.785  1.416  2.794  3.398  1.377  1.982
 PG1633+099     16:35:24    9:47:50 13.965 14.169 14.601 14.945 15.186 -0.204 -0.432 -0.775 -1.016 -0.344 -0.584
 PG1633+099A    16:35:26    9:47:53 17.206 15.625 14.938 14.667 14.526  1.582  0.687  0.957  1.099  0.271  0.412
 PG1633+099B    16:35:34    9:46:22 15.984 13.454 12.549 12.287 12.151  2.530  0.905  1.167  1.303  0.262  0.398
 PG1633+099C    16:35:38    9:46:16 16.454 13.744 12.783 12.501 12.352  2.710  0.961  1.243  1.392  0.283  0.432
 PG1633+099D    16:35:40    9:46:43 14.976 13.871 13.539 13.448 13.419  1.105  0.332  0.422  0.452  0.090  0.120
 108_719        16:36:11   -0:25:32 15.182 13.147 12.295 12.002 11.847  2.034  0.853  1.145  1.300  0.292  0.447
 108_1848       16:36:58    0:05:57 13.172 11.931 11.574 11.486 11.457  1.241  0.357  0.445  0.474  0.088  0.117
 108_475        16:37:00   -0:34:40 15.119 11.962 10.743 10.321 10.085  3.158  1.219  1.641  1.876  0.422  0.657
 108_1863       16:37:13    0:02:34 14.235 12.574 11.961 11.800 11.728  1.662  0.613  0.773  0.846  0.160  0.233
 108_551        16:37:47   -0:33:06 12.069 10.683 10.725 10.847 10.950  1.386 -0.042 -0.164 -0.267 -0.122 -0.225
 108_1918       16:37:50   -0:00:37 15.744 12.066 10.792 10.375 10.141  3.678  1.274  1.691  1.925  0.418  0.651
 108_981        16:39:17   -0:25:08 13.695 12.228 11.939 11.863 11.843  1.467  0.289  0.364  0.385  0.076  0.096
 PG1647+056     16:50:18    5:32:53 14.228 14.556 14.968 15.219 15.403 -0.328 -0.412 -0.663 -0.847 -0.252 -0.435
 WOLF_629       16:55:27   -8:18:53 15.451 12.578 11.047  9.632  9.023  2.873  1.531  2.946  3.556  1.415  2.025
 PG1657+078     16:59:32    7:43:31 14.654 14.812 15.198 15.460 15.650 -0.157 -0.386 -0.649 -0.839 -0.262 -0.452
 PG1657+078B    16:59:32    7:42:11 16.227 14.997 14.484 14.302 14.216  1.230  0.513  0.695  0.781  0.182  0.268
 PG1657+078A    16:59:33    7:42:25 16.659 14.512 13.619 13.321 13.162  2.147  0.892  1.191  1.349  0.298  0.457
 PG1657+078C    16:59:35    7:42:26 17.247 15.575 14.923 14.718 14.617  1.671  0.652  0.857  0.958  0.205  0.306
 -4_4226        17:05:15   -5:05:05 13.381 10.743  9.488  8.599  8.073  2.637  1.256  2.144  2.670  0.888  1.414
 109_71         17:44:06   -0:24:59 12.905 11.554 11.445 11.456 11.490  1.351  0.109  0.098  0.064 -0.011 -0.045
 109_381        17:44:12   -0:20:32 13.455 12.004 11.495 11.299 11.203  1.451  0.509  0.706  0.801  0.196  0.292
 109_949        17:44:13   -0:02:28 14.800 13.159 12.543 12.266 12.121  1.641  0.616  0.893  1.038  0.277  0.422
 109_954        17:44:15   -0:02:17 15.501 13.042 11.911 11.425 11.149  2.459  1.131  1.617  1.893  0.486  0.762
 109_956        17:44:17   -0:02:32 17.562 15.237 14.120 13.622 13.339  2.324  1.117  1.615  1.899  0.498  0.781
 109_199        17:45:02   -0:29:28 15.698 11.844 10.248  9.596  9.217  3.854  1.596  2.248  2.627  0.652  1.031
 109_231        17:45:20   -0:25:51 13.369 10.031  8.726  8.266  8.006  3.338  1.305  1.765  2.024  0.460  0.719
 109_537        17:45:42   -0:21:34 12.027 10.574 10.165 10.010  9.941  1.453  0.409  0.564  0.633  0.154  0.223
 G21_15         18:27:13    4:03:05 14.135 13.821 13.954 14.213 14.402  0.315 -0.133 -0.393 -0.581 -0.259 -0.448
 110_229        18:40:45    0:01:51 17.658 14.599 12.823 11.926 11.387  3.060  1.776  2.673  3.212  0.897  1.436
 110_230        18:40:51    0:02:23 16.913 14.768 13.860 13.506 13.312  2.145  0.908  1.262  1.456  0.354  0.548
 110_232        18:40:52    0:01:58 14.147 12.804 12.269 12.058 11.953  1.343  0.535  0.746  0.851  0.211  0.315
 110_233        18:40:52    0:00:51 15.629 13.368 12.253 11.682 11.353  2.261  1.115  1.687  2.016  0.572  0.901
 110_239        18:41:19    0:00:14 16.187 14.241 13.527 13.251 13.105  1.946  0.714  0.991  1.136  0.277  0.422
 110_339        18:41:27    0:08:26 16.251 14.040 13.233 13.004 12.889  2.211  0.807  1.036  1.152  0.229  0.344
 110_340        18:41:29    0:15:22 11.390 10.075  9.987 10.038 10.097  1.315  0.088  0.037 -0.022 -0.052 -0.111
 110_477        18:41:43    0:26:41 16.748 14.621 13.439 12.829 12.476  2.127  1.182  1.792  2.145  0.610  0.963
 110_246        18:41:51    0:05:20 13.876 12.914 12.529 12.357 12.277  0.962  0.385  0.557  0.637  0.172  0.252
 110_346        18:41:55    0:10:00 17.374 15.196 14.377 13.974 13.750  2.178  0.819  1.222  1.446  0.403  0.627
 110_349        18:42:13    0:10:14 17.646 15.584 14.672 14.960 15.166  2.062  0.912  0.625  0.419 -0.288 -0.494
 110_355        18:42:19    0:08:24 14.232 12.397 11.553 11.070 10.797  1.836  0.844  1.327  1.600  0.482  0.756
 110_358        18:42:37    0:15:01 16.609 14.892 14.031 13.729 13.568  1.717  0.861  1.163  1.324  0.302  0.463
 110_360        18:42:40    0:09:10 17.052 15.168 14.141 13.669 13.401  1.884  1.027  1.500  1.767  0.473  0.740
 110_361        18:42:45    0:08:04 13.847 12.659 12.225 12.114 12.072  1.188  0.434  0.545  0.587  0.111  0.153
 110_362        18:42:48    0:06:26 22.868 16.319 15.150 14.513 14.143  6.548  1.170  1.807  2.177  0.637  1.007
 110_266        18:42:49    0:05:06 14.103 12.396 11.692 11.357 11.175  1.707  0.703  1.039  1.221  0.335  0.517
 110_L1         18:42:50    0:07:10 22.328 17.113 15.504 14.761 14.326  5.215  1.610  2.352  2.787  0.742  1.177
 110_364        18:42:52    0:07:54 16.781 14.129 13.170 12.827 12.640  2.651  0.960  1.303  1.490  0.343  0.530
 110_365        18:42:57    0:07:20 18.371 14.616 12.472 11.414 10.853  3.755  2.144  3.202  3.763  1.058  1.619
 110_157        18:42:57   -0:08:56 18.017 14.560 12.561 11.675 11.150  3.457  1.999  2.885  3.410  0.886  1.411
 110_496        18:42:59    0:31:08 15.623 13.466 12.604 12.167 11.922  2.157  0.862  1.299  1.545  0.437  0.683
 110_273        18:42:59    0:02:23 18.501 15.981 13.558 12.395 11.819  2.520  2.423  3.586  4.162  1.163  1.739
 110_497        18:43:02    0:30:56 16.330 14.665 13.791 13.435 13.241  1.664  0.875  1.230  1.424  0.355  0.549
 110_280        18:43:07   -0:03:40 18.164 14.081 12.052 11.157 10.627  4.084  2.029  2.924  3.454  0.895  1.425
 110_499        18:43:07    0:28:00 14.192 12.170 11.363 10.933 10.692  2.022  0.806  1.237  1.478  0.431  0.672
 110_502        18:43:10    0:27:40 17.862 13.513 11.300 10.270  9.713  4.350  2.212  3.242  3.800  1.030  1.588
 110_504        18:43:11    0:30:05 17.567 14.601 13.520 13.081 12.835  2.966  1.080  1.520  1.766  0.439  0.686
 110_503        18:43:11    0:29:43 13.867 12.029 11.554 11.357 11.261  1.838  0.475  0.672  0.768  0.197  0.293
 110_506        18:43:19    0:30:27 12.732 11.510 11.144 11.068 11.048  1.221  0.366  0.442  0.462  0.076  0.096
 110_507        18:43:19    0:29:26 15.244 12.959 11.991 11.653 11.470  2.285  0.968  1.305  1.489  0.337  0.521
 110_290        18:43:22   -0:01:15 13.585 12.174 11.661 11.481 11.396  1.410  0.513  0.693  0.778  0.180  0.265
 110_441        18:43:34    0:19:40 12.606 11.312 10.959 10.860 10.825  1.295  0.353  0.452  0.487  0.099  0.134
 110_311        18:43:48   -0:00:22 19.158 16.391 14.735 14.118 13.761  2.767  1.656  2.273  2.630  0.617  0.974
 110_312        18:43:50    0:00:07 16.764 16.712 15.557 14.661 14.122  0.053  1.155  2.051  2.590  0.896  1.435
 110_450        18:43:52    0:22:58 14.087 11.994 11.232 10.850 10.639  2.094  0.761  1.144  1.355  0.382  0.594
 110_316        18:43:52    0:01:05 22.820 15.670 14.083 13.421 13.036  7.150  1.588  2.249  2.634  0.662  1.047
 110_315        18:43:52    0:00:49 18.929 14.676 12.733 11.853 11.332  4.253  1.942  2.823  3.344  0.880  1.401
 110_319        18:43:55    0:02:01 15.099 12.474 11.330 10.874 10.617  2.625  1.144  1.600  1.857  0.456  0.713
 111_775        19:37:16    0:12:05 15.537 11.597 10.002  9.354  8.978  3.940  1.595  2.243  2.620  0.648  1.025
 111_773        19:37:16    0:10:59  9.809  8.958  8.972  9.061  9.143  0.850 -0.014 -0.103 -0.185 -0.089 -0.171
 111_1925       19:37:29    0:25:01 13.991 12.489 12.304 12.287 12.302  1.502  0.185  0.203  0.187  0.018  0.002
 111_1965       19:37:42    0:26:50 15.970 12.257 10.691 10.062  9.697  3.714  1.566  2.195  2.560  0.629  0.994
 111_1969       19:37:44    0:25:48 15.681 11.359  9.532  8.541  7.989  4.322  1.827  2.818  3.370  0.991  1.543
 111_2039       19:38:05    0:32:13 15.889 13.042 11.834 11.389 11.139  2.847  1.207  1.653  1.903  0.445  0.696
 111_2088       19:38:22    0:31:01 17.430 13.975 12.514 11.942 11.613  3.456  1.461  2.032  2.361  0.572  0.901
 111_2093       19:38:24    0:31:25 14.305 12.775 12.336 12.177 12.105  1.531  0.439  0.598  0.670  0.159  0.231
 112_595        20:41:18    0:16:28 16.019 12.129 10.678 10.025  9.645  3.890  1.451  2.104  2.484  0.653  1.033
 112_704        20:42:02    0:19:10 15.736 12.192 10.809 10.308 10.023  3.544  1.383  1.884  2.169  0.501  0.786
 112_223        20:42:14    0:09:01 12.712 11.558 11.312 11.273 11.276  1.154  0.247  0.285  0.282  0.039  0.036
 112_250        20:42:26    0:07:43 13.378 12.273 11.944 11.858 11.831  1.105  0.329  0.415  0.442  0.087  0.114
 112_275        20:42:36    0:07:21 13.395 10.463  9.422  9.094  8.917  2.933  1.041  1.368  1.545  0.328  0.505
 112_805        20:42:46    0:16:08 13.398 12.051 12.122 12.278 12.402  1.347 -0.070 -0.227 -0.351 -0.156 -0.281
